Link,Title,Image,Price,Rating,Wish_count
https://rozetka.com.ua/ua/447889637/p447889637/,Мобільний телефон Maxcom MM244 (5908235975788)[73085],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1576,N/A,
https://rozetka.com.ua/ua/424264542/p424264542/,Blackview BL8000 5G 12/512GB Black( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14335,5.0,10
https://rozetka.com.ua/ua/449018477/p449018477/,Смартфон Xiaomi Redmi 13 6/128GB Pearl Pink (Global Version) NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6582,N/A,
https://rozetka.com.ua/ua/447889583/p447889583/,Мобільний телефон Maxcom MM426 [17976],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1088,N/A,
https://rozetka.com.ua/ua/448605890/p448605890/,Смартфон Xiaomi Poco M6 4G 6/128GB Black (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7382,N/A,
https://rozetka.com.ua/ua/448605824/p448605824/,Смартфон Xiaomi Poco M6 4G 6/128GB Purple (Global Version),https://content2.rozetka.com.ua/goods/images/big_tile/468613311.png,7382,N/A,
https://rozetka.com.ua/ua/447889517/p447889517/,Мобільний телефон Maxcom MM814 Type-C (5908235977744)[18452],https://content1.rozetka.com.ua/goods/images/big_tile/466882600.jpg,1409,N/A,
https://rozetka.com.ua/ua/450601928/p450601928/,Смартфон (DLTT) R-27977,https://content.rozetka.com.ua/goods/images/big_tile/472766562.jpg,11999,N/A,
https://rozetka.com.ua/ua/448171799/p448171799/,Мобільний телефон Infinix Note 40 Pro 8/256Gb NFC Vintage (m425691),https://content2.rozetka.com.ua/goods/images/big_tile/467445737.jpg,12013,N/A,
https://rozetka.com.ua/ua/436656521/p436656521/,Смартфон Xiaomi Poco F6 Pro 5G 16/1TB NFC Black UA,https://content1.rozetka.com.ua/goods/images/big_tile/443263659.jpg,33247,N/A,
https://rozetka.com.ua/ua/446362475/p446362475/,Смартфон OSCAL TIGER 10 3/128gb Gray (глобальна версія),https://content.rozetka.com.ua/goods/images/big_tile/463545128.jpg,4700,N/A,1
https://rozetka.com.ua/ua/444022274/p444022274/,Смартфон Realme GT 6 5G NFC 16/512gb Green (глобальна версія),https://content1.rozetka.com.ua/goods/images/big_tile/458613367.jpg,30999,N/A,
https://rozetka.com.ua/ua/352442979/p352442979/,Смартфон Google Pixel 6a 6/128GB US (Charcoal) [71874],https://content.rozetka.com.ua/goods/images/big_tile/367912780.png,14338,5.0,
https://rozetka.com.ua/ua/451015865/p451015865/,Смартфон ZTE Blade A55 4/128GB Blue,https://content2.rozetka.com.ua/goods/images/big_tile/473843996.jpg,3853,N/A,
https://rozetka.com.ua/ua/451139396/p451139396/,Мобільний телефон Infinix Hot 50 8/256Gb NFC Titanium Grey (4894947047794),https://content1.rozetka.com.ua/goods/images/big_tile/474075014.jpg,6949,N/A,
https://rozetka.com.ua/ua/448840877/p448840877/,Смартфон Ulefone Armor 23 Ultra 12/512GB Elite Black (UA UCRF),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,22199,N/A,
https://rozetka.com.ua/ua/450071147/p450071147/,Смартфон CMF Phone 1 8/128GB Black [114314],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12051,N/A,
https://rozetka.com.ua/ua/447890096/p447890096/,Мобільний телефон Maxcom MM720 (5908235972961)[17955],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1442,N/A,
https://rozetka.com.ua/ua/376022094/p376022094/,Ulefone Note 12P 4/64Gb Red ( Global ORIGINAL ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4423,N/A,
https://rozetka.com.ua/ua/444279767/p444279767/,"Смартфон Xiaomi 14 12/512GB Black (Global Version) [5G, NFC]",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,35708,N/A,
https://rozetka.com.ua/ua/449862551/p449862551/,Смартфон Poco X6 Pro 5G 8/256GB Grey,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14569,N/A,2
https://rozetka.com.ua/ua/447890639/p447890639/,Мобільний телефон Sigma X-treme PQ38 (4827798866016)[18004],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6029,N/A,
https://rozetka.com.ua/ua/451139327/p451139327/,Мобільний телефон Infinix Hot 50 8/256Gb NFC Sleek Black (4894947047763),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,6949,N/A,
https://rozetka.com.ua/ua/449597285/p449597285/,Смартфон CAT S42H + Black 3 +32GB + ПОДАРОК!,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5000,N/A,1
https://rozetka.com.ua/ua/450737537/p450737537/,Смартфон ZTE Blade A55 4/128GB Blue,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3946,N/A,2
https://rozetka.com.ua/ua/448791902/p448791902/,Смартфон Ulefone Armor 25T Pro 6/256GB Frost Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,15148,N/A,
https://rozetka.com.ua/ua/422908932/p422908932/,Смартфон Sigma mobile X-treme PQ18 чорний,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5586,1.0,5
https://rozetka.com.ua/ua/447657869/p447657869/,Смартфон realme 12+ 5G 12/512GB Pioneer Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,18982,N/A,
https://rozetka.com.ua/ua/448751306/p448751306/,Мобільний телефон realme 12 Plus 5G 8/256GB Navigator [79782],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14875,N/A,
https://rozetka.com.ua/ua/448176920/p448176920/,Мобільний телефон ZTE Blade A75 4/128GB (m422435),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5234,N/A,3
https://rozetka.com.ua/ua/448751348/p448751348/,Мобільний телефон Ulefone Armor 25T Pro 6/256Gb (6937748736127)[79874],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,18256,N/A,
https://rozetka.com.ua/ua/448751000/p448751000/,Мобільний телефон realme 12 Plus 5G 8/256GB Pioneer [79781],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14875,N/A,
https://rozetka.com.ua/ua/447889820/p447889820/,Мобільний телефон Infinix Zero 30 8/256Gb Sunset Gold (4894947011665)[18461],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10879,N/A,
https://rozetka.com.ua/ua/447890771/p447890771/,Мобільний телефон Infinix Zero 30 8/256Gb Pearly (4894947011672)[18459],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10879,N/A,
https://rozetka.com.ua/ua/447000158/p447000158/,Смартфон Xiaomi Redmi Note 13 Pro 5G 8/256Gb NFC Olive Green (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,13349,N/A,4
https://rozetka.com.ua/ua/450073598/p450073598/,Смартфон ZTE Blade A54 4/128GB Blue [114172],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4136,N/A,
https://rozetka.com.ua/ua/452247656/p452247656/,Смартфон Oukitel WP28E 4/64GB Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5807,N/A,
https://rozetka.com.ua/ua/388085673/p388085673/,Смартфон Realme 11 pro plus 12/512gb black EU NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,16499,5.0,
https://rozetka.com.ua/ua/452247776/p452247776/,Смартфон Oukitel WP28E 4/64GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5807,N/A,
https://rozetka.com.ua/ua/451444934/p451444934/,Смартфон Tecno Pova 6 Neo LI6 8/256GB Comet Green (4894947021046) [115172],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8396,N/A,
https://rozetka.com.ua/ua/451445525/p451445525/,Смартфон Tecno Pova 6 Neo LI6 8/256GB Starry Silver (4894947023637) [115171],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8340,N/A,
https://rozetka.com.ua/ua/442222652/p442222652/,Смартфон Xiaomi Poco F6 Pro 5G 16/1TB NFC Black Europe,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,27469,N/A,
https://rozetka.com.ua/ua/453079904/p453079904/,Смартфон Oukitel C53 4/64GB Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5615,N/A,1
https://rozetka.com.ua/ua/451789226/p451789226/,Захищений смартфон Oukitel WP28S 4/128gb Black-Orange (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5614,N/A,
https://rozetka.com.ua/ua/451789217/p451789217/,Захищений смартфон Oukitel WP28S 4/128gb Black-Green (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5614,N/A,
https://rozetka.com.ua/ua/450940451/p450940451/,Смартфон Realme C67 8/256GB Dual Sim Sunny Oasis TOP-SV,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9959,N/A,
https://rozetka.com.ua/ua/450938429/p450938429/,Смартфон Realme C67 8/256GB Dual Sim Black Rock TOP-SV,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9959,N/A,
https://rozetka.com.ua/ua/450737546/p450737546/,Смартфон ZTE Blade A55 4/128GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3946,N/A,
https://rozetka.com.ua/ua/447826181/p447826181/,Смартфон Poco F6 Pro 12/256Gb NFC Black (Global Version),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,21908,N/A,
https://rozetka.com.ua/ua/451445084/p451445084/,Смартфон Tecno Pova 6 Neo LI6 8/256GB Speed Black (4894947021022) [115169],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8396,N/A,
https://rozetka.com.ua/ua/448604690/p448604690/,Мобільний телефон ZTE Blade A75 4/128GB Green (1066106),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4580,N/A,
https://rozetka.com.ua/ua/446602016/p446602016/,Смартфон Oscal Pilot 2 8/256GB Orange,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,17749,N/A,
https://rozetka.com.ua/ua/452167463/p452167463/,Смартфон Oukitel WP28E 4/64GB Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5294,N/A,
https://rozetka.com.ua/ua/449848217/p449848217/,Смартфон Ulefone Armor 25T Pro 6/256GB Frost Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,15148,N/A,
https://rozetka.com.ua/ua/450938960/p450938960/,Смартфон Tecno Spark 20 Pro+ (KJ7) 8/256GB Dual Sim Magic Skin Green TOP-SV,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,11999,N/A,
https://rozetka.com.ua/ua/450738749/p450738749/,Смартфон Infinix Smart 8 X6525 2/64GB Dual Sim Shiny Gold,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3507,N/A,
https://rozetka.com.ua/ua/447214799/p447214799/,Мобільний телефон Nokia 215 4G DS 2024 Peach,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2546,N/A,
https://rozetka.com.ua/ua/359443218/p359443218/,Смартфон OnePlus Ace 12/256GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,16516,5.0,
https://rozetka.com.ua/ua/433567676/p433567676/,Захищений смартфон Doogee s118 8/512gb Silver,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9965,N/A,
https://rozetka.com.ua/ua/451444442/p451444442/,Смартфон Tecno Pova 6 Neo LI6 8/128GB Comet Green (4894947021046) [115167],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7847,N/A,
https://rozetka.com.ua/ua/doogee-fr-074298/p447889040/,Мобільний телефон Doogee S118 8/512GB Black-Silver,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10299,N/A,4
https://rozetka.com.ua/ua/443450888/p443450888/,Смартфон Realme GT2 Pro 12/256GB Paper White (білий),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,32800,N/A,
https://rozetka.com.ua/ua/448177286/p448177286/,Мобільний телефон ZTE Nubia Music 4/128GB POP Art (m422434),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4892,N/A,1
https://rozetka.com.ua/ua/450738746/p450738746/,Смартфон Infinix Smart 8 X6525 2/64GB Dual Sim Galaxy White,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3507,N/A,
https://rozetka.com.ua/ua/443985392/p443985392/,Телефон кнопковий Nokia 230 2024 DS (2 сім карти) чорний,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3150,N/A,3
https://rozetka.com.ua/ua/450738752/p450738752/,Смартфон Infinix Smart 8 X6525 2/64GB Dual Sim Crystal Green,https://content.rozetka.com.ua/goods/images/big_tile/473053294.jpg,3507,N/A,1
https://rozetka.com.ua/ua/441439409/p441439409/,Смартфон Honor 90 5G 12/512GB Peacock Blue,https://content2.rozetka.com.ua/goods/images/big_tile/453160783.jpg,16752,N/A,
https://rozetka.com.ua/ua/xiaomi-redmi-note-13-proplus-12-512gb-midnight-black-ua/p423769497/,Мобільний телефон Xiaomi Redmi Note 13 Pro+ 12/512GB Midnight Black (UA),https://content2.rozetka.com.ua/goods/images/big_tile/418694272.jpg,19999,N/A,
https://rozetka.com.ua/ua/449018660/p449018660/,Смартфон Xiaomi Redmi Note 12S 6/128GB Green (Global Version) NFC,https://content2.rozetka.com.ua/goods/images/big_tile/469892078.jpg,6842,N/A,
https://rozetka.com.ua/ua/448751279/p448751279/,Мобільний телефон Ulefone Armor 25T 6/256Gb (6975326662871)[79914],https://content1.rozetka.com.ua/goods/images/big_tile/468908030.jpg,16517,N/A,
https://rozetka.com.ua/ua/451445606/p451445606/,Смартфон Tecno Pova 6 Neo LI6 8/128GB Starry Silver (4894947023620) [115166],https://content1.rozetka.com.ua/goods/images/big_tile/479043231.png,7847,N/A,
https://rozetka.com.ua/ua/451445483/p451445483/,Смартфон Tecno Pova 6 Neo LI6 8/128GB Speed Black (4894947021015) [115168],https://content.rozetka.com.ua/goods/images/big_tile/479043222.webp,7847,N/A,
https://rozetka.com.ua/ua/450965498/p450965498/,Смартфон Oukitel WP50 4/256Gb Navy Blue,https://content1.rozetka.com.ua/goods/images/big_tile/473777011.jpg,9289,N/A,
https://rozetka.com.ua/ua/398726547/p398726547/,Смартфон Xiaomi Redmi 12 8/256Gb NFC Midnight Black Europe,https://content.rozetka.com.ua/goods/images/big_tile/370578226.jpg,6890,4.0,
https://rozetka.com.ua/ua/zte-nubia-red-magic-9-pro-16-512gb-snowfall-global/p428190068/,Мобільний телефон ZTE Nubia Red Magic 9 Pro 16/512GB Snowfall Global,https://content1.rozetka.com.ua/goods/images/big_tile/426579478.jpg,41899,N/A,12
https://rozetka.com.ua/ua/447891005/p447891005/,Мобільний телефон realme 12 Pro 5G 8/256GB Submariner [18609],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,17000,N/A,
https://rozetka.com.ua/ua/350789580/p350789580/,Телефон Nokia 110 TA-1192 Pink,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1148,1.0,
https://rozetka.com.ua/ua/445760321/p445760321/,Смартфон Realme GT 6T 12/256GB Fluid Silver Global [111663],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,23194,N/A,
https://rozetka.com.ua/ua/451560395/p451560395/,OUKITEL WP52 5G 4/256GB Blue ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9071,N/A,
https://rozetka.com.ua/ua/450726524/p450726524/,Смартфон AGM A10 3/32GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12334,N/A,
https://rozetka.com.ua/ua/450965510/p450965510/,Смартфон Ulefone Note 18 Ultra 6/256GB Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9953,N/A,
https://rozetka.com.ua/ua/451560392/p451560392/,OUKITEL WP52 5G 4/256GB Black ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9071,N/A,
https://rozetka.com.ua/ua/451560368/p451560368/,OUKITEL WP50 5G 4/256GB Black ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9071,N/A,
https://rozetka.com.ua/ua/448171526/p448171526/,Мобільний телефон realme 12 Plus 5G 12/512GB Pioneer (m422420),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,17068,N/A,
https://rozetka.com.ua/ua/438179309/p438179309/,Смартфон Xiaomi 13 12/512GB Flora Green Без NFC,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,24541,N/A,
https://rozetka.com.ua/ua/447659705/p447659705/,Смартфон realme 12+ 5G 8/256GB Pioneer Green,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,16689,N/A,
https://rozetka.com.ua/ua/451560359/p451560359/,OUKITEL WP50 5G 4/256GB Blue ( Global Version ),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9071,N/A,
https://rozetka.com.ua/ua/439959683/p439959683/,Мобільний телефон Sigma X-treme PQ56 Black Orange (4827798338025),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7377,N/A,
https://rozetka.com.ua/ua/449767499/p449767499/,Міні мобільний телефон GtStar BM70 Duos 2 Sim Темно Синій,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,1075,N/A,
https://rozetka.com.ua/ua/451714898/p451714898/,Смартфон Realme Note 50 4/128Gb Midnight Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4530,N/A,
https://rozetka.com.ua/ua/448750850/p448750850/,Мобільний телефон OUKITEL WP35 8/256GB (6931940753814)[79926],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14437,N/A,
https://rozetka.com.ua/ua/448750880/p448750880/,Мобільний телефон OUKITEL WP35 8/256GB (6931940750646)[79925],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14437,N/A,
https://rozetka.com.ua/ua/445760261/p445760261/,Смартфон Realme GT 6T 12/256GB Razor Green Global [111664],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,23071,N/A,
https://rozetka.com.ua/ua/387510201/p387510201/,Смартфон Doogee N50 8/128Gb pink,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4428,N/A,
https://rozetka.com.ua/ua/442249328/p442249328/,Телефон Sigma PA68 WAVE чорний,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,2499,N/A,
https://rozetka.com.ua/ua/399010431/p399010431/,Захищений мобільний смартфон CAT S62 plus 4+128GB + скло,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,11399,N/A,
https://rozetka.com.ua/ua/448177361/p448177361/,Мобільний телефон Infinix Hot 40 Pro 12/256Gb NFC Palm Blue (m422418),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9280,N/A,1
https://rozetka.com.ua/ua/445554842/p445554842/,Мобільний телефон ZTE Nubia Focus Pro 5G 8/256GB (m409140),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8885,N/A,
https://rozetka.com.ua/ua/445948910/p445948910/,Мобільний телефон ZTE Nubia Focus Pro 5G 8/256GB Brown (1066114),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8416,N/A,
https://rozetka.com.ua/ua/445555004/p445555004/,Мобільний телефон ZTE Nubia NEO 2 5G 8/256GB (m409155),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8564,N/A,4
https://rozetka.com.ua/ua/444194504/p444194504/,Смартфон Xiaomi Poco F6 5G 12/512GB NFC чорний європейський,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,18750,N/A,
https://rozetka.com.ua/ua/450601805/p450601805/,Смартфон Asus Zenfone 11 Ultra AI2401 16/512GB Eternal Black EU_ (DLTT),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,47992,N/A,
https://rozetka.com.ua/ua/449699408/p449699408/,Смартфон realme 12 4G 8/256GB Skyline Blue (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8990,N/A,
https://rozetka.com.ua/ua/445554725/p445554725/,Мобільний телефон ZTE Nubia NEO 2 5G 8/256GB (m409154),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8564,N/A,
https://rozetka.com.ua/ua/449863061/p449863061/,Смартфон Poco M6 Pro 12/512GB Blue,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,11209,N/A,4
https://rozetka.com.ua/ua/448828436/p448828436/,Мобільний телефон ZTE Blade A75 4/128GB Green (1066106),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,5257,N/A,1
https://rozetka.com.ua/ua/451714865/p451714865/,Смартфон Realme Note 50 3/64Gb (RMX3834) Sky Blue,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,4058,N/A,
https://rozetka.com.ua/ua/453317171/p453317171/,Мобільний телефон Cubot KingKong X (16+256Gb) Black,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10799,N/A,
https://rozetka.com.ua/ua/416300325/p416300325/,Смартфон Xiaomi Redmi Note 13 5G 8/256GB Ocean Teal Europe,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10759,5.0,
https://rozetka.com.ua/ua/449699402/p449699402/,Смартфон realme 12 4G 8/128GB Pioneer Green (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8699,N/A,
https://rozetka.com.ua/ua/450938048/p450938048/,Смартфон Realme C63 8/256GB (RMX3939) Leather Blue TOP-SV,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,7799,N/A,
https://rozetka.com.ua/ua/442058939/p442058939/,"Захищений смартфон Oscal Pilot 2 (8+256Gb, АКБ 8800 мАг) Black",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,10560,N/A,
https://rozetka.com.ua/ua/444279821/p444279821/,"Смартфон Realme GT 6T 12/256Gb Razor Green (UA UCRF) [NFC, 5G]",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,23236,N/A,
https://rozetka.com.ua/ua/448988792/p448988792/,Захищений смартфон Ulefone Armor 27T Pro 12/256GB Black (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,18099,N/A,
https://rozetka.com.ua/ua/444279974/p444279974/,"Смартфон Realme GT 6T 12/256Gb Fluid Silver (UA UCRF) [NFC, 5G]",https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,23236,N/A,
https://rozetka.com.ua/ua/449756744/p449756744/,Смартфон Tecno Pova 6 (LI7) 12/256GB Comet Green (DLTT),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14399,N/A,
https://rozetka.com.ua/ua/439327310/p439327310/,Смартфон Oscal Pilot 2 8/256GB Orange,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,12691,N/A,3
https://rozetka.com.ua/ua/450937259/p450937259/,Смартфон Tecno Spark 20 Pro (KJ6) 8/256GB Dual Sim Moonlit Black TOP-SV,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,9959,N/A,
https://rozetka.com.ua/ua/446699261/p446699261/,Смартфон Ulefone Armor 26 Ultra 12/512GB Black (UA UCRF),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,22199,N/A,
https://rozetka.com.ua/ua/450071687/p450071687/,Смартфон ZTE Blade A34 4/64GB Green [114159],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,3789,N/A,
https://rozetka.com.ua/ua/449699405/p449699405/,Смартфон realme 12 4G 8/256GB Pioneer Green (глобальна версія),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8990,N/A,
https://rozetka.com.ua/ua/449745413/p449745413/,Смартфон Tecno Pova 6 (LI7) 12/256GB Interstellar Blue (DLTT),https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,14399,N/A,
https://rozetka.com.ua/ua/445948757/p445948757/,Мобільний телефон ZTE Nubia NEO 2 5G 8/256GB Yellow,https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,8179,N/A,
https://rozetka.com.ua/ua/447058694/p447058694/,Смартфон ZTE Nubia Flip 5G 8/256Gb Cosmic Black [112849],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,22163,N/A,
https://rozetka.com.ua/ua/421733757/p421733757/,Смартфон ZTE Nubia Red Magic 8S Pro 12/256GB Platinum [102304],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,34170,N/A,13
https://rozetka.com.ua/ua/449747522/p449747522/,Смартфон Tecno Pova 6 (LI7) 12/256GB Meteorite Grey (DLTT),https://content.rozetka.com.ua/goods/images/big_tile/471170542.jpg,14399,N/A,
https://rozetka.com.ua/ua/449749817/p449749817/,Смартфон Tecno Camon 30 (CL6) 8/256GB Dual Sim Uyuni Salt White (DLTT),https://content1.rozetka.com.ua/goods/images/big_tile/471182408.jpg,14399,N/A,
https://rozetka.com.ua/ua/449699411/p449699411/,Смартфон realme 12 4G 8/128GB Skyline Blue (глобальна версія),https://content.rozetka.com.ua/goods/images/big_tile/471053736.jpg,8699,N/A,1
https://rozetka.com.ua/ua/449755439/p449755439/,Смартфон Realme C63 6/128GB (RMX3939) Jade Green (DLTT),https://content.rozetka.com.ua/goods/images/big_tile/471195368.jpg,6599,N/A,
https://rozetka.com.ua/ua/442050050/p442050050/,Смартфон Poco X6 Pro 12/512GB Grey,https://content2.rozetka.com.ua/goods/images/big_tile/454337153.jpg,15999,N/A,8
https://rozetka.com.ua/ua/447889973/p447889973/,Мобільний телефон Verico Classic C285 Gold (4713095608230)[18001],https://content2.rozetka.com.ua/goods/images/big_tile/466883309.jpg,1222,N/A,
https://rozetka.com.ua/ua/445761578/p445761578/,Смартфон Realme GT 6T 8/256GB Razor Green Global [111662],https://content2.rozetka.com.ua/goods/images/big_tile/462282570.jpg,21446,N/A,
https://rozetka.com.ua/ua/447586949/p447586949/,Смартфон ZTE Blade A75 4/128GB Green,https://content2.rozetka.com.ua/goods/images/big_tile/466367079.jpg,4599,N/A,2
https://rozetka.com.ua/ua/448733111/p448733111/,Смартфон Xiaomi Redmi Note 12S 6/128Gb NFC Pearl Green (Global Version),https://content1.rozetka.com.ua/goods/images/big_tile/468874133.jpg,6992,N/A,1
https://rozetka.com.ua/ua/447891056/p447891056/,Мобільний телефон Sigma X-treme PA68 WAVE (4827798466612)[18632],https://content.rozetka.com.ua/goods/images/big_tile/466884965.jpg,2612,N/A,
https://rozetka.com.ua/ua/447889607/p447889607/,Мобільний телефон Verico Classic A183 (4713095608261)[17999],https://xl-static.rozetka.com.ua/assets/img/design/stubs/goods-stub.svg,783,N/A,
